perceiver_id,target_id,stimulus_num,stimulus_id,rating_id,perceiver_effect,target_effect,stimulus_effect,perceiver_mood_z,smile_presence,target_sex,residual,rating_latent,rating
1,14,5,83,83,0.09475647293314418,0.16837833688453147,0.8560751656953483,-2.9025656989905233,0,1,-2.368437770855912,-1.896857758625543,-1
1,14,6,84,84,0.09475647293314418,0.16837833688453147,0.6367227094448197,-2.9025656989905233,1,1,1.2631284721553486,1.4017909660612407,1
1,15,1,85,85,0.09475647293314418,0.1366894979979535,-0.6046101759108411,-2.9025656989905233,1,1,1.9485550579988549,0.8141958276625081,1
1,15,2,86,86,0.09475647293314418,0.1366894979979535,-1.5537498978430322,-2.9025656989905233,0,1,-0.6488208822849435,-2.618754772479533,-2
1,15,3,87,87,0.09475647293314418,0.1366894979979535,-0.5508914345365976,-2.9025656989905233,1,1,-0.9189387014750822,-1.9995791904371853,-1
1,15,4,88,88,0.09475647293314418,0.1366894979979535,1.23344356892788,-2.9025656989905233,1,1,0.9402398600184246,1.643934374520799,1
1,15,5,89,89,0.09475647293314418,0.1366894979979535,0.22836041332078244,-2.9025656989905233,1,1,-1.1963913434532008,-1.497779984557924,-1
1,15,6,90,90,0.09475647293314418,0.1366894979979535,-1.1195640870397339,-2.9025656989905233,1,1,1.7747502553449432,0.1254371138797037,0
1,16,1,91,91,0.09475647293314418,-0.5647525631833717,0.5910178823513906,-2.9025656989905233,0,1,1.8628872012195938,1.336279030038102,1
1,16,2,92,92,0.09475647293314418,-0.5647525631833717,1.0647589598196905,-2.9025656989905233,1,1,-1.694513101692832,-1.8609452574799725,-1
1,16,3,93,93,0.09475647293314418,-0.5647525631833717,-0.7790015283680874,-2.9025656989905233,1,1,0.45410106859572075,-1.5560915753791975,-1
1,16,4,94,94,0.09475647293314418,-0.5647525631833717,0.5613365254087621,-2.9025656989905233,0,1,1.8543761952722138,1.2980866671480935,1
1,16,5,95,95,0.09475647293314418,-0.5647525631833717,0.8471916181297571,-2.9025656989905233,0,1,-0.5083651983841241,-0.7787996337872494,-1
1,16,6,96,96,0.09475647293314418,-0.5647525631833717,1.2543321809618582,-2.9025656989905233,1,1,2.8656731680886764,2.8888142334437035,2
1,17,1,97,97,0.09475647293314418,-0.08499466122291105,-0.7218344838630915,-2.9025656989905233,1,1,-3.616132065143733,-5.089399762653194,-3
1,17,2,98,98,0.09475647293314418,-0.08499466122291105,-0.22761968782920738,-2.9025656989905233,1,1,1.9506459339536233,0.9715930324780457,1
1,17,3,99,99,0.09475647293314418,-0.08499466122291105,0.12753679271182566,-2.9025656989905233,1,1,0.5288317850635919,-0.09506463587095271,0
1,17,4,100,100,0.09475647293314418,-0.08499466122291105,1.0545657488475586,-2.9025656989905233,1,1,0.7894014049888287,1.0925339401900171,1
1,17,5,101,101,0.09475647293314418,-0.08499466122291105,0.6381517076858874,-2.9025656989905233,0,1,-0.07596755586477327,-0.07568399975130752,0
1,17,6,102,102,0.09475647293314418,-0.08499466122291105,-0.11273020959858228,-2.9025656989905233,0,1,-0.02735952042339937,-0.7779578815944033,-1
1,18,1,103,103,0.09475647293314418,0.12694972605673038,-0.979513309205308,-2.9025656989905233,0,0,-0.6298264742796845,-2.5322939180253856,-2
1,18,2,104,104,0.09475647293314418,0.12694972605673038,0.39392715968545894,-2.9025656989905233,0,0,2.0852785914394936,1.5562516165845595,1
1,18,3,105,105,0.09475647293314418,0.12694972605673038,-0.4096050924742198,-2.9025656989905233,1,0,-3.6952725056018316,-5.141396794690393,-3
1,18,4,106,106,0.09475647293314418,0.12694972605673038,0.17828142634677413,-2.9025656989905233,1,0,1.6499954753225528,0.7917577050549854,1
1,18,5,107,107,0.09475647293314418,0.12694972605673038,-1.0640771044732822,-2.9025656989905233,0,0,1.0413099081067498,-0.9457213309069252,-1
1,18,6,108,108,0.09475647293314418,0.12694972605673038,0.9627429587880125,-2.9025656989905233,0,0,3.078722970006502,3.118511794254122,2
1,19,1,109,109,0.09475647293314418,0.18606109298045015,1.352539049815639,-2.9025656989905233,1,1,-0.76852973800796065,0.10363185236466943,0
1,19,2,110,110,0.09475647293314418,0.18606109298045015,0.5457248344001401,-2.9025656989905233,1,1,-2.4300409225279966,-2.3646935475708655,-2
1,19,3,111,111,0.09475647293314418,0.18606109298045015,0.38102313521309633,-2.9025656989905233,0,1,1.9946308992225865,2.0088416370666224,2
1,19,4,112,112,0.09475647293314418,0.18606109298045015,0.7476459805685512,-2.9025656989905233,0,1,-0.5699455766912229,-0.18911199349173213,0
1,19,5,113,113,0.09475647293314418,0.18606109298045015,-0.563593510867736,-2.9025656989905233,0,1,-1.1945631245738408,-2.1249690328106374,-2
1,19,6,114,114,0.09475647293314418,0.18606109298045015,-0.048375558450494884,-2.9025656989905233,1,1,-1.173405366263195,-1.7021583841566987,-1
1,20,1,115,115,0.09475647293314418,-1.2819725098201888,-0.025536398362117626,-2.9025656989905233,1,1,-2.704159900949626,-4.678107361555392,-3
1,20,2,116,116,0.09475647293314418,-1.2819725098201888,0.7869557665098755,-2.9025656989905233,0,1,0.42037739729737966,-0.6275128363624445,-1
1,20,3,117,117,0.09475647293314418,-1.2819725098201888,-0.7427104245614025,-2.9025656989905233,0,1,-2.5107883797474626,-5.088344804478565,-3
1,20,4,118,118,0.09475647293314418,-1.2819725098201888,-1.0578049930584241,-2.9025656989905233,0,1,0.9396918817351713,-1.952959111492952,-1
1,20,5,119,119,0.09475647293314418,-1.2819725098201888,-0.8767156330484777,-2.9025656989905233,1,1,-0.5514407597664467,-3.3765674550585723,-2
1,20,6,120,120,0.09475647293314418,-1.2819725098201888,0.13085523539552268,-2.9025656989905233,0,1,-0.21503820526178313,-1.9190289700359602,-1
2,2,1,7,121,-1.429463519497452,-0.2519430302043548,0.7601807773414994,-2.259822873842905,1,1,-2.167315470056798,-3.2748917927767014,-2
2,2,2,8,122,-1.429463519497452,-0.2519430302043548,0.21306067852282126,-2.259822873842905,0,1,1.3798064627859536,-0.48269630925248874,0
2,2,3,9,123,-1.429463519497452,-0.2519430302043548,-0.17723989759235026,-2.259822873842905,0,1,1.7411431534012038,-0.5116601947524102,0
2,2,4,10,124,-1.429463519497452,-0.2519430302043548,1.5911425882600583,-2.259822873842905,1,1,-1.7187442165685902,-1.9953587283699348,-1
2,2,5,11,125,-1.429463519497452,-0.2519430302043548,0.5891569794164575,-2.259822873842905,0,1,0.40620407543390147,-1.0802023957109048,-1
2,2,6,12,126,-1.429463519497452,-0.2519430302043548,-2.183708873146508,-2.259822873842905,0,1,2.9480215515486505,-1.3112507721591213,-1
2,3,1,13,127,-1.429463519497452,0.3219466543815245,-0.940461240859389,-2.259822873842905,1,1,-0.32654051985077354,-2.560869176185686,-2
2,3,2,14,128,-1.429463519497452,0.3219466543815245,-0.4530112262393153,-2.259822873842905,0,1,-2.0104340935530507,-3.9651190857677503,-3
2,3,3,15,129,-1.429463519497452,0.3219466543815245,0.44756496623838643,-2.259822873842905,0,1,-0.18885072360840327,-1.2429595233454012,-1
2,3,4,16,130,-1.429463519497452,0.3219466543815245,0.1715786863044284,-2.259822873842905,1,1,0.7228411739624435,-0.3994475552086515,0
2,3,5,17,131,-1.429463519497452,0.3219466543815245,0.7816023185739962,-2.259822873842905,0,1,-5.0090554687306454,-5.729126916132033,-3
2,3,6,18,132,-1.429463519497452,0.3219466543815245,1.7664279416291395,-2.259822873842905,1,1,0.01495480654930489,0.48751533270292097,0
2,4,1,19,133,-1.429463519497452,0.21654518831822878,1.4552684125496718,-2.259822873842905,1,0,2.6329590909962657,2.1919282517595056,2
2,4,2,20,134,-1.429463519497452,0.21654518831822878,-0.09661120986010831,-2.259822873842905,0,0,1.5585611848170546,-0.6421556273293461,-1
2,4,3,21,135,-1.429463519497452,0.21654518831822878,0.5052511894009699,-2.259822873842905,1,0,0.844789913789358,-0.546258148596104,0
2,4,4,22,136,-1.429463519497452,0.21654518831822878,1.6439653498371725,-2.259822873842905,1,0,-3.799967963505121,-4.05230186545438,-3
2,4,5,23,137,-1.429463519497452,0.21654518831822878,0.889347903948191,-2.259822873842905,0,0,-2.520068102456749,-3.7348258007948507,-3
2,4,6,24,138,-1.429463519497452,0.21654518831822878,-0.4386384892079021,-2.259822873842905,1,0,0.6811376002890004,-1.6538001407053335,-1
2,5,1,25,139,-1.429463519497452,-1.0887612742739723,1.2130659884652388,-2.259822873842905,0,0,-1.9695770229349054,-4.16592309934816,-3
2,5,2,26,140,-1.429463519497452,-1.0887612742739723,0.8426767963845755,-2.259822873842905,0,0,-0.5140122559134285,-3.0807475244073466,-2
2,5,3,27,141,-1.429463519497452,-1.0887612742739723,0.7328479625868043,-2.259822873842905,0,0,1.4294829580240331,-1.2470811442676566,-1
2,5,4,28,142,-1.429463519497452,-1.0887612742739723,-0.8557485300085278,-2.259822873842905,1,0,1.2104314587912135,-2.8469227855959467,-2
2,5,5,29,143,-1.429463519497452,-1.0887612742739723,0.47113811728602695,-2.259822873842905,0,0,-3.1850195461124136,-6.12329349370488,-3
2,5,6,30,144,-1.429463519497452,-1.0887612742739723,0.3485000158746123,-2.259822873842905,0,0,-1.6530310590046897,-4.713943108008571,-3
2,6,1,31,145,-1.429463519497452,-0.5978527897309384,-1.1732789947444424,-2.259822873842905,1,1,0.8666432451330597,-2.520302609199369,-2
2,6,2,32,146,-1.429463519497452,-0.5978527897309384,1.799410567488745,-2.259822873842905,1,1,1.6607120990795636,1.2464558069803222,1
2,6,3,33,147,-1.429463519497452,-0.5978527897309384,-0.5175806092320104,-2.259822873842905,1,1,-0.4868334150984275,-3.2180808839184243,-2
2,6,4,34,148,-1.429463519497452,-0.5978527897309384,1.1707675594322078,-2.259822873842905,0,1,-0.9773404465777825,-2.2280460972334217,-2
2,6,5,35,149,-1.429463519497452,-0.5978527897309384,0.5148778859934399,-2.259822873842905,0,1,-1.5382127942661383,-3.4448081183605455,-2
2,6,6,36,150,-1.429463519497452,-0.5978527897309384,-0.2983003267792742,-2.259822873842905,1,1,1.728847569166493,-0.7831196172007675,-1
2,7,1,37,151,-1.429463519497452,0.3277448610003506,-3.1428125213369635,-2.259822873842905,0,0,-2.888082738970021,-8.023801189911154,-3
2,7,2,38,152,-1.429463519497452,0.3277448610003506,1.1559743383838594,-2.259822873842905,0,0,-1.7863264373990757,-2.623258028619387,-2
2,7,3,39,153,-1.429463519497452,0.3277448610003506,-0.6686664998428862,-2.259822873842905,0,0,0.1530143680080924,-2.508558061438965,-2
2,7,4,40,154,-1.429463519497452,0.3277448610003506,-1.3234784324527693,-2.259822873842905,0,0,3.9476602424844223,0.6312758804274821,1
2,7,5,41,155,-1.429463519497452,0.3277448610003506,-1.3048105837140602,-2.259822873842905,1,0,-0.5822212649900591,-3.672131427808429,-3
2,7,6,42,156,-1.429463519497452,0.3277448610003506,-0.29518554177952316,-2.259822873842905,0,0,0.4881339483056533,-1.7999575230780407,-1
2,8,1,43,157,-1.429463519497452,-0.08366356376540536,0.5515989617418957,-2.259822873842905,1,0,-0.3422241552567687,-1.987133197384939,-1
2,8,2,44,158,-1.429463519497452,-0.08366356376540536,-1.1288193043715196,-2.259822873842905,0,0,-2.8218154154161397,-6.354949074157586,-3
2,8,3,45,159,-1.429463519497452,-0.08366356376540536,1.362097687164236,-2.259822873842905,0,0,-1.3519967434525098,-2.3942134106582005,-2
2,8,4,46,160,-1.429463519497452,-0.08366356376540536,-1.2095687662127352,-2.259822873842905,0,0,-2.579839641124929,-6.193722761707591,-3
2,8,5,47,161,-1.429463519497452,-0.08366356376540536,-0.6888684797504424,-2.259822873842905,0,0,-2.374646795627392,-5.4678296297477615,-3
2,8,6,48,162,-1.429463519497452,-0.08366356376540536,-0.8748659239394302,-2.259822873842905,0,0,0.13405186683799072,-3.1451284114713665,-2
2,9,1,49,163,-1.429463519497452,0.22427743514652987,-1.231668659416352,-2.259822873842905,1,0,0.3932963703394519,-2.7269392940350308,-2
2,9,2,50,164,-1.429463519497452,0.22427743514652987,0.6589852426330083,-2.259822873842905,0,0,-0.24949101541072324,-1.6868791282357067,-1
2,9,3,51,165,-1.429463519497452,0.22427743514652987,-0.6707796297431442,-2.259822873842905,0,0,-0.2066321997548078,-2.973785184955944,-2
2,9,4,52,166,-1.429463519497452,0.22427743514652987,0.5004114272614685,-2.259822873842905,1,0,3.2974286423001415,1.9092730646034792,1
2,9,5,53,167,-1.429463519497452,0.22427743514652987,0.34136251186558414,-2.259822873842905,0,0,-1.05006723625888,-2.8050780798512878,-2
2,9,6,54,168,-1.429463519497452,0.22427743514652987,-1.1228195311408946,-2.259822873842905,0,0,-0.5678690047591346,-3.7870618913580207,-3
2,10,1,55,169,-1.429463519497452,0.9831156396127474,-0.0040969428032355685,-2.259822873842905,1,0,0.8327485787576262,-0.30107716453752265,0
2,10,2,56,170,-1.429463519497452,0.9831156396127474,-0.08417179568350315,-2.259822873842905,0,0,-1.1797922936846434,-2.601499240359921,-2
2,10,3,57,171,-1.429463519497452,0.9831156396127474,-1.1701164026499784,-2.259822873842905,1,0,0.31802642540686654,-1.9818187777350251,-1
2,10,4,58,172,-1.429463519497452,0.9831156396127474,-1.1992028121059295,-2.259822873842905,1,0,1.6799974666362365,-0.648934145961606,-1
2,10,5,59,173,-1.429463519497452,0.9831156396127474,-1.9776745125910742,-2.259822873842905,1,0,1.8877491085059457,-1.219654204577042,-1
2,10,6,60,174,-1.429463519497452,0.9831156396127474,0.1773074636245587,-2.259822873842905,0,0,0.08224053621936825,-1.0779871511478472,-1
2,11,1,61,175,-1.429463519497452,0.060515210391573517,0.6883936004904047,-2.259822873842905,0,1,0.5763974890974125,-0.49831412037751777,0
2,11,2,62,176,-1.429463519497452,0.060515210391573517,0.02887726042636687,-2.259822873842905,0,1,-1.544311804841968,-3.278539754380936,-2
2,11,3,63,177,-1.429463519497452,0.060515210391573517,-1.2852707542570587,-2.259822873842905,0,1,2.6109140475572765,-0.437461916665117,0
2,11,4,64,178,-1.429463519497452,0.060515210391573517,-0.00675134966507197,-2.259822873842905,0,1,0.172231888957397,-1.59762467067301,-1
2,11,5,65,179,-1.429463519497452,0.060515210391573517,-0.6279237731212488,-2.259822873842905,0,1,-1.169132706195618,-3.560161689282202,-3
2,11,6,66,180,-1.429463519497452,0.060515210391573517,0.8264194807525084,-2.259822873842905,0,1,0.8862547857824209,-0.05043094343040577,0
2,12,1,67,181,-1.429463519497452,0.3646273648207082,0.7315784305036589,-2.259822873842905,1,1,1.345381400668514,0.8257731261358331,1
2,12,2,68,182,-1.429463519497452,0.3646273648207082,1.8473980064577271,-2.259822873842905,1,1,-2.162226958800524,-1.5660156573791366,-1
2,12,3,69,183,-1.429463519497452,0.3646273648207082,-1.0892706174468227,-2.259822873842905,0,1,2.492184616914523,-0.0560790560685005,0
2,12,4,70,184,-1.429463519497452,0.3646273648207082,1.6173806761436684,-2.259822873842905,1,1,-1.3023204729716815,-0.936126501864353,-1
2,12,5,71,185,-1.429463519497452,0.3646273648207082,-1.245016377255877,-2.259822873842905,1,1,0.7396799777479239,-1.756523104544293,-1
2,12,6,72,186,-1.429463519497452,0.3646273648207082,-1.2055479148015376,-2.259822873842905,0,1,0.9887096088587597,-1.6758313614789782,-1
2,13,1,73,187,-1.429463519497452,0.5772897892144574,-1.664930747613431,-2.259822873842905,1,1,-1.613359299161677,-4.316814327417698,-3
2,13,2,74,188,-1.429463519497452,0.5772897892144574,0.31865508645919394,-2.259822873842905,1,1,1.2335513432027072,0.5136821490193104,0
2,13,3,75,189,-1.429463519497452,0.5772897892144574,-0.24210184313096259,-2.259822873842905,0,1,0.5989838308550247,-0.8894486434183889,-1
2,13,4,76,190,-1.429463519497452,0.5772897892144574,0.6741839242956309,-2.259822873842905,1,1,-1.867293871857668,-2.2316342282046278,-2
